"بنديوان، تړلی، ښکېل، بندی، زندانی",قيدی,,,
"لگام، واگې",قيزه,,,
"کيسه، بدله، يوادبی ځېل دے",قيصه,,,
"غرمنے خوب ، لنډخوب ",قيلوله,,,
"ارزښت، ارزه، بيه، نرخ",قيمت,,,
"ارزول، بيه ټاکل",قيمت مقرر کرنا,,,
" اندار، .بې بها، ډېر ارزښتمن، ارزښتناک ، گرانبيه، ميور",قيمتى,,,
"کېمه، کاړی، کپيا",قيمه,,,
"کات، کاز، بياتی",قينچی,,,
ولمورے,قے اور اسھال,,,
"گوندے، گويا، درستے",گواه,,,
,ک,,,
"کوره، شډل، زيږ",کُردره,,,
"مهرنامه، د واده ليک",کابين نامه,,,
"ډلگۍ، کابينه ",کابينه,,,
"کښونکے، ليکونکے",کاتب,,,
"رېشنه، تومبيا، غښتل",کاتنا,,,
"داړل، چيچل، داړنه، خوړنه، چيچنه",کاٹنا,,,
"زين، توغم ",کاٹھی,,,
"انگل، گوتمه، غړوندے، پلواښه، غړياسه ، غړېک ، د تڼۍ سورے",کاج,,,
"دروغژن، درواغے ",کاذب,,,
"کاروړ، سودمند",کارامد,,,
"غربېړ، غرابين",کاربائن,,,
"کار خونه ، کارځے ",کارخانه,,,
"جنگ جگړه ، جنگ ډگر، جنگ ميدان",کارزار,,,
"کارجوړے، چارساز",کارساز,,,
"کړېکار، کارکړے",کارکردگی,,,
"کارمند، کړندے، کارندوے",کارکن,,,
"کارخونه، کارځے",کارگاہ,,,
"کارمند، کارکړند",کارگزار,,,
"کارمندی، کارکړندی",کارگزاری,,,
"مړانه، بهادری",کارنامه,,,
"لاگ، باپار، ونجون ",کاروبار,,,
"کړندے، کارنده، هنرمند، ماهر ، استاد ، هوښيار ",کاريگر,,,
"چېبر، کسبگر ، کامی",کاسب,,,
"غواړوو، تالى څټ، ډوډيمار، خوشامندگر، چاپلوس",کاسه ليس,,,
"چاپلوسى، خوشامند گرى",کاسه ليسى,,,
"گوندې، کاش",کاش,,,
"کر، کرنه، کښت",کاشت,,,
"کرونده گر، کښتگر، کرگر، کروندوے، کرهنگر، کښندے",کاشتکار,,,
کرگر و کارگر,کاشتکار و مزدور,,,
"لڅاوو، لوڅاو، برسېراند، رابرسېرونکے",کاشف,,,
"څېرۍ، پتۍ، سپينه",کاغذ,,,
د څېرۍ اړوند ,کاغذی,,,
"کاپر، نادينه ",کافر,,,
"پوره، بسيا",کافی,,,
"سمرن، تور، سانگ",کالا,,,
پوهنځے,کالج,,,
"ژبونکے، کالر",کالر,,,
"توروانځه ، د پيازو تخم ",کالونجی,,,
"پوخلې، توره ټوخله، توره غاړه",کالی کهانسی,,,
"بکبک، تورمرچ",کالی مرچ,,,
"کارکسب، کار روزگار",کام کاج,,,
"سوبمن، گټونکے، بريالے",کامران,,,
"برياليتوب، مخروڼی",کامرانی,,,
"پېروزے، بريالے، بريمن",کامياب ,,,
"پارۍ ، برياليتوب",کاميابى,,,
"درنگ، کان",کان,,,
"غوږ څارنه، اسگېرنه",کان سوئى,,,
"پوڅۍ، غوږ ژبۍ ، د غوږ ښکته برخه ",کان کی لو,,,
"خار، ځوز، اغزے، ازغے ",کانٹا,,,
"وړوم، وړومونه، د څه څيز د اوړو راوړو لوخے",کانستر,,,
"غونډه، جرگه",کانفرنس,,,
" درنگ کارے، درنگے",کانکن,,,
"الڅے، ناړامه، لټ، ناراسته، بېځنځه، بېگړه",کاهل,,,
"زرغه، لټی، سستی",کاهلی,,,
"غېب گو، وړاندوينے",کاهن,,,
"پينۍ، زاغټ",کائينات,,,
زاړه پلورے,کباڑ فروش,,,
"لوی، زبرگی",کبرائی,,,
"په ملا کړوپ، چوخ، ټيټ",کبڑا,,,
"لوے، زبرگ",کبير,,,
"غاز، پومبه",کپاس,,,
جگتورن,کپٹن,,,
"اڅۍ، ټوکر",کپڑا,,,
"تونگ، د جامو سرپوښه ټوکرۍ",کپڑوں کی ٹوکری,,,
"نمرى، جامې، لتې",کپڑے,,,
"پاړکے، ليکے",کتاب,,,
نېټه ليک,کتاب تواريخ ايام,,,
"ليکى ساز، ليکی رغاندے",کتاب ساز,,,
کتاب  پلورے,کتاب فروش,,,
"پوتۍ، بهۍ ",کتابچه,,,
"سرخازه، خزه، ډبرليکے، نخڅه",کتبه,,,
"چاجوش، چايجوش، باډول",کتيلی,,,
"رژون، رژند، اوبو سره د ځمکې بهېدل",کٹاو,,,
کټاس,کٹر,,,
"مېل، ښيرے، ناپاکی، کرشته، کرغېړ، کرغېړن",کثافت,,,
"ډېروالے، زياتوالے",کثرت,,,
ډېرمنلتيا,کثرت راۓ,,,
"ډېرواله، گڼواله، ورغڼواله",کثرت گراھی,,,
"ډېرزيات ، بسياره ",کثير,,,
گڼ مېشته ,کثيرالابادى,,,
"گڼ گوټے ، گڼ اړخے ، ډېر گوټے ",کثيرالاضلاع,,,
"گڼ زېږے ، گڼ زے ",کثيرالاولاد,,,
"گڼ اړخے، ډېر اړخے، څواړخے",کثيرالجهت,,,
"ستره کورنۍ ، لويه کورنۍ ",کثيرالعيال,,,
"گڼ مانيز، ډېرو مانو واله ",کثيرالمعنی,,,
"ډېرموخے ، گڼ مرامه ",کثيرالمقاصد,,,
"گنده، ناپاک، کرغېړن، لېش ،  چټل",کثيف,,,
"کوږ سترگے، چغر",کجبين,,,
"مغړنه، وومه",کچّا,,,
"مښنه، دلونه، څورنگ",کچلنا,,,
"کرکه، خوابدی",کدورت,,,
"مغانه، غويلنگ ، د دردمندۍ نه آه آه کول ",کراهنا,,,
" ډېر درد، ډېر کړاو",کرب,,,
"روکگر ، درغل ، بډېمار",کرپٹ,,,
"درغلى، پساد ",کرپشن,,,
"بازيگری، چل، گتکه",کرتب,,,
"کړه وړه، کړنې",کرتوت,,,
" کردار ، لامه، کړنچار ",کردار,,,
"کړند، کارندوے",کرديگار,,,
"ناستک، کرسۍ",کرسی,,,
"کراز ، کرشمه ، ښېوه ",کرشمه,,,
"هاهولے، کرشمائى ، ښېوه گر",کرشمه ساز,,,
"گرځبند، گرځبندے",کرفيو,,,
"چڼک، ځل، څړيکه، څيره، وړانگه، دغډغے",کرن,,,
"ربڼکه، د برېښنا يا بجلۍ کرنټ",کرنٹ,,,
"ارز، چلښت",کرنسى,,,
"چمبر، غونډارے",کره,,,
غونډوله ځمکه ,کره ارض,,,
"انډ، ډډه، اووښت",کروٹ,,,
رنگوړے,کروموسوم,,,
"نوکاره، منگاره",کريدنا,,,
درونکښ,کرين,,,
"اورېگه، سکوينه، سکوے، سکوينگ، په کپړا گلونه جوړول ",کڑهائی,,,
"زوږ، تريخ",کڑوا,,,
"تروټا، تاوانی",کساد,,,
"يخ بازاری، مټه بازار",کساد بازاری,,,
"کښتگر، کښندے، کرونده گر",کسان,,,
ووړشمېر,کسری عدد,,,
"ارتگی، پراختيا",کشادگی,,,
"ويړ، ارت بېرت، پراخ، ورين، سپړدے",کشاده,,,
"برسېراند، لوڅاوو",کشاف,,,
"ژوبله وژله، مرگ او ژوبله",کشت و خون,,,
"بځرک، کشتۍ",کشتى,,,
"پلانده، پرځونې",کشتى,,,
راښکون,کشش,,,
راښکون ځواک,کشش ثقل,,,
"بر سېرنه، لوڅونه ",کشف,,,
"جنجال، جړه، ﻻنجه",کشمکش,,,
"ترينگلتيا، کړ کېچ",کشيدگى,,,
"خامککار، گلدوزی",کشيده کار,,,
"ارپگۍ ،  گلدوزی",کشيده کارى,,,
"ښونگرۍ، ښنگری، شونگری، بجلکه، گيټۍ",کعب,,,
"پياخله، د لستوڼی پټۍ",کف ,,,
پياخله,کف بند,,,
"بدله، توغه",کفارا,,,
"سپما، سپميا، بسنه، بستوب",کفايت,,,
"سپماگر، وټندويه",کفايت شعار,,,
"سپمياى، وټندوی",کفايت شعارى,,,
"مړی دود، گورکپن",کفن دفن,,,
"وټندوے، گټندوے",کفيل,,,
"پاڅکۍ، خرېړے",ککرمتا,,,
"سريبرد، ټول، کلهم ، هېړه",کل,,,
 ټول و ټوک,کل و جز,,,
"ټولگے، جومات",کلاس,,,
ټولگيخونه,کلاس روم,,,
"خبره، وېنا",کلام,,,
"سپينځلے ، سپنځلے ",کلائی,,,
"لېچ، څنگل",کلائی,,,
"کلتور، دودياله",کلچر,,,
"چابی، کونجی",کليد,,,
"کالهېنداره، کالښود، کليز، جنترى",کلينڈر,,,
"ټوليزه، په ټوله توګه ",کلی,,,
"غوټۍ، منجره، مونگره، غوغاړه، غوړوکۍ، پندوک ، ، خوغاړه، غوټۍ",کلی,,,
په ټوليزه توگه,کلی طور,,,
لږ ترلږه,کم ازکم,,,
"خسک، خسمان، سپک سړے، لچرکوچر، ناهنجار، بدرگے، دورگه",کم اصل,,,
"بې زغمه، کم ججورے، بې پېڅه",کم حوصله,,,
"شوډر، څوهټ",کم ذات,,,
نوږزوری,قوت باه ,,,
سوړنوږے ,کم شهوتی,,,
"بد مرغه، بد برخه، برخه خوار، بد بخت",کم طالع,,,
"اگن، ، لواړ، بودل، بيړا، غونجا، نادان، شوده، سوډر",کم عقل,,,
"ناسولے. بې سوله، اگنتوب، نادانی",کم عقلى,,,
"لنډواټن، لنډواټنے",کم فاصله,,,
"کم ارزښته، کم ارزه، کم بيه",کم قيمت,,,
"بوزی بنده، لږبولے، مړخلے",کم گو,,,
"لږمودے ، لنډمهاله ",کم مدتی,,,
"داونے ، بې زړيه ",کم همت,,,
"لږ و ډېر، کم و زيات، څه نا څه",کم و بيش,,,
"لينده گرے، رساليندے ",کمان دار,,,
بولندوے,کمانڈ,,,
لوی درستيز,کمانڈر انچيف,,,
"نيمسول ، نيمسوله ",کمپرومايز,,,
 شرکت,کمپنی,,,
"ملابند، ملنځه",کمربند,,,
ملاماتے,کمرشکن,,,
ټولگی خونه,کمره جماعت,,,
"بې ځواک، ناتوان، بې توغه، بې سېکه، ترنځ ، بېتابه، برغنجور ، بې زوره ",کمزور,,,
"بې ځواکى، نا توانى، بې توغه،خوارځواکى، بې سېکى",کمزورى,,,
"ناموندے، ادوتر، زوږ، نامينده، نادره، دريړه، انجروت، اندار، ناياب ",کمياب,,,
"څومره، څومره والے",کميت,,,
څومره والے  څرنگوالے,کميت و کيفيت,,,
"ماتومے، کار باړه، بچگے",کميشن,,,
"څو، پټگنے",کمين,,,
"، بورجل، سنگر، زاو، څارځے، مورچل، څو، څوے، څاو، پټونے",کمين گاه,,,
"سپک، پاسو، ناگجات",کمينه,,,
"پرگنواله، پرگنه پال",کميونزم,,,
"خلېت، کمی",کمی,,,
"مورگه، غاړه، جۍ، مواټ، کڅ، تړانگه، لمن، اوتار، غاړه، ژۍ، څنډه  ، ډډه ",کناره,,,
"پرېڅر، ډډې تا، لاس په سر، وېزار",کناره کش,,,
"اشاره، اشارت",کنايت,,,
"څارند، مخنيوے",کنٹرولر,,,
"شوم، سوگت ، کنسکے، لسکے",کنجوس,,,
".شومتيا، سوگتتيا",کنجوسی,,,
"تپتور ، غبی",کند ذهن,,,
"توږاند، تراشے",کنده کار,,,
"توږل، کنستل، سکيندل",کنده کارى,,,
"مانته، ږمنځ",کنگهی,,,
"څا کن، چختک، څوک چې کويان کنى.",کنواں کن,,,
"ناشکر، نامنے",کنود,,,
"وينځه ، نوکره",کنيز,,,
"کرياس، بيستۍ، خامتا، چپړ ",کهادی,,,
"څښکوړے، څرمن، چرم، پوټکے",کهال,,,
دباغی,کهاليں رنگنے والا,,,
"دباغ خونه، دباغه",کهاليں رنگنے والا کارخانه,,,
"بنسور، کنده، جوغړ",کهائی,,,
"پينډ ،  پينډے",کهجور,,,
"کرياس، بيستۍ، خامتا، چپړ",کهدر,,,
"لواړ، شډل ",کهردرا,,,
"اسمانلار، ستور ټوليځ",کهکشاں,,,
"کنجاړه، د تېلو د دانو پوگ",کهل,,,
پرانستے ليک,کهلا خط,,,
"لوبڅے، لوبونے، نانڅکه، لوبتکه، گلولے،بلولے",کهلونا,,,
"ارکايېزم، زوړواله، زوړپالنه",کهن گراھی,,,
"نړانده ، کنډر",کهنڈر,,,
"اکرې، کنډرې",کهنڈرات,,,
"پلزن، پلپوه",کهوجی,,,
"کنستنه، کېندنه",کهودائى,,,
"منځتشے، ډډ، گوگ، پوچ، جوسن، کرويږه، جينجر، رينگړ، خلوېته، خالی",کهوکهلا,,,
"پټے، د کرنې ځمکه، د کروندې ځمکه",کهيت,,,
"راکښل، بېلودل",کهيچنا,,,
"دانگوړے، ترېوړے، بادرنگ",کهيرا,,,
"بازی، لوبه، لاغ",کهيل,,,
"لوبڅے، لوبونے",کهيل کا سامان,,,
"دوند، لړه، اسۍ، دشتونده",کہر,,,
"ژوره ځمکه، ډوغل، جوغړے، کنده",کھائی,,,
"ښوره، تروه، تروشه",کھٹا,,,
"سوه، ښنگر، ښونگر",کھر,,,
"برياله، تاکۍ، کړکۍ، چوله، بيتلۍ، ووتکی، پالکانه ، بادپښ، بادرو",کھڑکی,,,
" ستورټليز، اسمان لاره",کھکشاں,,,
"لوبغاړے، لوبگر",کھلاڑی,,,
"نړاندې، کنډرونه ",کھنڈرات,,,
"بازيگر، لوبغاړے",کھيلاڑی,,,
"لنډ اندے، لنډ ليدے",کوتاه انديشى,,,
"لنډ منگے، لنډ ژوندے، لنډ هانے، کم پايښتے",کوتاه عمر,,,
 لنډليدے ,کوتاه نظر,,,
"استوزواله، پټلوز",کوڈ,,,
زدهکړوځے,کورس,,,
درناوے,کورنش,,,
"پشک، سپوڼے، بونے، سپېلومے",کوڑھ,,,
ارتېيلځے,کوڑی دان,,,
" کولال، کومباړ، کوزه گر ",کوزه گر,,,
"هاوند، هڅاند",کوشاں,,,
"پرزونه، پلانده",کشتی,,,
"هڅه، منډه ترړه، هپه دپه، هاند، مښود، مټکاوے، غرځ، زيار",کوشش,,,
"خپگان، غم، نواړه",کوفت,,,
کنگلخونه,کولڈ روم,,,
"نېښ، تېغ، پندوک ، غوړوکۍ، غوټۍ",کونپل,,,
غرگرځے,کوه پيماں,,,
"غرغرای ، غر ختنه ",کوه پيمائى,,,
"غرزے، غرڅنے، غرنے، غرچے",کوه زاد,,,
"غرشين، غر مېشتے، غر اوسے ",کوه نشيں,,,
غر گرځے,کوه نورد,,,
"غاړې غرونه، غاړې لورگى، غرونه رغونه، سمه او غر، غاړې او لمنې",کوه و دامن,,,
"غربند، دربند، غرنده، غريیزه سيمه",کوهسار,,,
"غريزه، غريزه سيمه ",کوهستان,,,
"غرڅه، غرنے، د غر اوسېدونکے",کوهستانی,,,
"غرکنے ، درنگنے",کوهکن,,,
"غرگرځے، غرپښے ",کوهنورد,,,
"توربانکه، باجونکه، تورانۍ، تورانکه، چيمبا",کوئل,,,
"سکورکانړے، سکاره، بجال، ډبرسکاره، زوغال",کوئله,,,
ليکمن,کيبورڈ,,,
"خځند، چينجی مينجی",کيڑے مکوڑے,,,
"نشه، خوند، مزه",کيف,,,
"څنگښت، څرنگوالے",کيفيت,,,
"غټه مېوه، توهړ ",کيکٹس,,,
"مېخ، اپس",کيل,,,
"لښکرتون، لښکرځے، لښکرکوټ، پنډ غالے",کيمپ,,,
"رخور، گرجمن، کينه کښ",کينه پرور,,,
رخه و سخه,کينه و حسد,,,
"لوبغاړے، لوبزن",کيھلاڑی,,,
,گ,,,
"کوندس، گل کند",گّل قند,,,
"کوکياڼه، گلبڼ",گّلزار,,,
"زردکه، گاځره",گاجر,,,
"خټبيل، د اوبو د تل ميل",گاد,,,
"گاډۍ، گاډی، اراخ",گاڈی,,,
"زرڼه، لهه،مېل",گارا,,,
" پړن، پړينگ، گاټين، گاټه، ټوک، خړپند، غوژه، ټينگ",گاڑھا,,,
"وندل و کنځل، کنځل و زورل، رټل و کنځل، بد رد",گالى گلوچ,,,
"بنډار، اندار، مجلس",گپ شپ,,,
"دروېزگر، سوالگر، بسپنغاړے",گدا,,,
"اهېر، شپون، شپونکے",گڈريا,,,
"رغويه، پښويه، لياره",گرامر,,,
پښوييزه شننه,گرامرى تجزيه,,,
پښوييز جوړښت,گرامرى ساخت,,,
پښوييزه مانا,گرامرى معنى,,,
"گرانبيه، گران پلورے",گراں فروش,,,
گرانپلوری,گراں فروشی,,,
"دانگے، مېدان، لوبغاړے",گراونڈ,,,
"دندوکار، گړز، د تندر اواز",گرج,,,
"تنا او برېښنا، تالنده او برېښنا، گړزگړوز",گرج چمک,,,
"پټې خبرې، پټ پنا خبرې",گرد,,,
"کسيا، رېږد، دوړه",گرد,,,
"دوړن، خړن، گرزن، خپند ، رېږژن",گرد الود,,,
"غولۍ، دولۍ، څرخاو، څرڅوبے،تندوره، زخم، گرځنۍ، خارخوړۍ، زغومې،  غړومبے، گردوبے، اوبگرځنے ، غوړ، بړبوړکۍ، ول",گرداب,,,
"څرخاو، ګړداو، چورلن",گردش,,,
"مرکنډ، مرغوټ، مرۍ، مرغک، اورمېږ، غاړه، څټ",گردن,,,
"پښتورگے، بډوگے، بډوډے، سږے",گرده,,,
"چنگ، پنجه، گاو، گرت",گرفت,,,
"دڅار، گېر، نيولے، ښکېل",گرفتار,,,
"نيون، نيونه",گرفتاری,,,
"ميرگن، ميرگنج، پډو، کجير، مودمه، پډو",گرگس,,,
"تود، تاوژن، توښند، گرم",گرم,,,
"پوړنده ، گرمه ايره",گرم راکھہ,,,
"تودباد، توده ايشمه، تود ورښ ، پرو",گرم ھوا,,,
" دوبے، تپ، تودوخه، اويړ ، توس، توښ، تاو",گرمی,,,
"ډله، پره جنبه، غونډ، ترنډه ، جته، ټولے",گروپ,,,
"پره بندى، ډلبندى",گروپ بندى,,,
"غاړه، جاغه، گرېوان، گنډی",گريبان,,,
"څيرې گرېوان، شلېدلې غاړه",گريبان چاک,,,
"تېښته، کرکه، پال، څېړه",گريز,,,
"تښتېدونے، تښتېدونکے",گريزاں,,,
بولنتون,گريژن,,,
"ورژونے، د گوړې ليټی ",گڑ حلوہ,,,
"ترکه، نانځکه، ناوکۍ، لوځکه، گوډۍ",گڑی,,,
"خواست، منت",گزارش,,,
"چلاو، گوزاره، چوچ",گزراوقات,,,
"لاره، تلنځے",گزرگاہ,,,
"سپورژبے، بې ادبه، .اړام، بې باکه",گستاخ,,,
"اړامنه، بې ادبی ",گستاخى,,,
"خپور، غوړېدلے، ويړ، خور",گستر,,,
"گزمه، د شپې يا ورځې گشت، پېرداری ، گرځن، گرځېدنه",گشت,,,
"خبره، وېنا",گفت,,,
"وينه اورېدنه، خبرې اترې ، مرکه ",گفت و شنيد,,,
"گړهار، وېنا، خبرې کونه ",گفتار,,,
"سکالوه، خبرې اترې، وېينه، بيور، ويند",گفتگو,,,
"لمرپرست، لمر گلے",گل افتاب,,,
"گلباران، گلورينه، گل شيندنه، گل ورين",گل افشان,,,
گل وله ( بوتل برش),گل بيد,,,
ډمبرگل,گل جعفری,,,
"گل څاندے، گل شوکے، گل څاڼے، گل څاند",گل چين,,,
"اترنگ، د نکريزو گل",گل حنا,,,
"گل موښته، گل گېډۍ",گل دسته,,,
"گل گنډنه، گل گنډ، گل سکوينه",گل دوزى,,,
"کشمالو، بوبرے، ببرے، نازبو",گل ريحان,,,
"سلپاڼې گل، ډېر پاڼې گل ",گل صد بر,,,
"ستبر، اټک مټک،يو زيړ رنگه گل",گل صد برگ,,,
"گليون، د گلونو سيل",گل گشت,,,
"ججوے، خاټول، غاټول، شيندی گل",گل لاله,,,
"ريدی گل، خاټول گل، ججوپ، شندی گل",گل لالہ,,,
"ډوډ یل، يو ډول غټ سپين، سور او اودی يا اوبی گل دے",گل نيلوفر,,,
"اورمېږ، څټ، مرۍ، غاړه",گلا,,,
"سخا، خوسا، وروست",گلا سڑا,,,
" خپانه ، خپی کونه ",گلا گھونٹنا,,,
"څارويوال، پاونده، پادو، گوارچی",گلابان,,,
"کونډاله، کوکنۍ",گلدان,,,
"گلرژ، خزان ",گلريز,,,
"گلتون، بڼ، گلبڼ",گلزار,,,
"توژنه، گلتون،  گلبڼ ،  گلياړه",گلستان,,,
"گليالے، کوکيالے، گل رنگه، گل وزمه، بنيالے",گلفام,,,
"گل واله، گل پلورے",گلفروش,,,
"پياغله، د غاړې څپوڼے",گله بند,,,
"گوار، کنډک",گلہ,,,
"غوبه، گووارچی، شپونکے، گډبه، بيزوگر",گلہ بان,,,
"غوبگرے، غوبيالے، مالگرے، شپانگرے، شپانيالے، گډوانے، بيزوگر",گلہ بانی,,,
"اسک کومے، غړيمار",گلھ پھاڑکربولنا,,,
"سندرغاړے، بدلزن، سندر بول ، غاړه گر",گلوکار,,,
"اېمال، گنگليز",گليشئر,,,
"نادرکه، بې درکه، ورک",گم شده,,,
"کارنده، نوکر",گماشتہ,,,
"ﻻرورکے، ورکﻻرے، بې ﻻرې، ﻻرپرېښے، بد لارے، بدلغامے",گمراه,,,
"آړه، بد لغامى، بې ﻻرى، بد ﻻرى ، اړه                                                ",گمراهى,,,
"نوم وروکے، وروک نومے، لړومے",گمنام,,,
"وروکېدنگ، وروکېدنه",گمنامی,,,
"ډليت، ټوپکمار",گن مين,,,
"غاړه بندى، بد کارى",گناه گارى,,,
"تورزړے، غاړه بندے",گناهگار,,,
"گور، گڼ، درينگ",گنجان,,,
"ځاېدنه، کهانه",گنجائش,,,
"خوسا، پاچړ، سخا ، لغوړن، چټل، خيرن",گندا,,,
"بساند، سخاوالے ،گوړه",گندگی,,,
"وږے، نرلوښ، نرلوخ",گندم کی بالی,,,
"ارغوش، الغوش، غنم رنگے",گندمی,,,
"پاچړ، ناولے، چټل، بوين، سخا، پواړ، خوسا، مغوړن، پليت، خيرن ، گهور",گنده,,,
" ورنۍ، وېڼۍ",گندہ نالی,,,
گوگړ,گندھک,,,
"پلڅ، پلڅه، پلڅى، پلڅېور، ډېر، گور، ببراو اوږده  وېښته",گنے بال,,,
"الاجى، گاڼۍ، چغنه",گهانى,,,
"ژورپرهار، ژورپياوور،  چړاخ",گهرا زخم,,,
"آس، سمند، نيلے",گهوڑا,,,
"ډونگے، ژور، گړنگين",گہرا,,,
"مړخوبے، ډوب خوبے",گہری نيند,,,
"تروټ، زيان",گھاٹا,,,
"خړپند، ټينگ، لوبړ، کرېړی، گاټه، موست",گھاڑا,,,
"خړپنده  پخسيه، ټينگې اوبه",گھاڑہ مايع,,,
"کور، وربا، کاله، بورجل، استوگنځے، ټکانه",گھر,,,
"زوله، ځوله",گھر کا سامان,,,
لاسرغاونه ,گھريلی صنعت,,,
"گړۍ، ځندر",گھڑی,,,
"غولۍ، دولۍ، څرخاو، زغومے",گھمن,,,
"گړگوړ، برېښنا، تندر، تنا، تکه، تک، تالنده",گھن گرج,,,
"زنگوله، ورکوټې ټالۍ",گھنٹی,,,
"گور، درينگ، سڅ ، گور",گھنی,,,
"آسځغل، آسمنډه",گھوڑ دوڑ,,,
"آسسپرلی، د آس سپرلی",گھوڑ سواری,,,
"بوږ، اس",گھوڑا,,,
"ټوپال، منځوله، جاله، ځاله",گھونسلا,,,
"پاولے، گينگړی، جلاجل",گھونگرو,,,
"گاړگوتی وېښته، تاو راتاو وېښته، پيانده وېښته",گھونگريالے بال,,,
"گوندې، گنې، توا",گواکى,,,
"لووے، ليدونے",گواه,,,
لېينه,گواهى دينا,,,
".ږوی، لېينه",گواھي,,,
"امبارخانه، زيرمتون، وستون، پسخانه، مېزر، سپارنځے",گودام,,,
"گوډ، پغنه",گوڈی,,,
"کېڅ کن، کېڅ کنے",گور کن,,,
"سپين مخے، سپين پوستے، سپين تومنے",گورا,,,
"ولاندو ولانگه، د مړى تخته او لمبول",گوروکفن,,,
"زوز، ځاوله",گوڑی,,,
دولکوټ,گوشت بازار,,,
غوښخور,گوشت خور,,,
"دولکوټ، د غوښې خرڅولو بازار",گوشت مارکيٹ,,,
"غارو، گوټ غاړے",گوشه نشين,,,
" گوښه،غارو، گوټ ناستے",گوشہ نشيں,,,
".غونډ، غونډ منډ، چوپېرے ، خنټېرے",گول,,,
"گرد مېز ، غونډ مېز",گول ميز,,,
"غونډوالے، کږليچے",گولائی,,,
"ازانگه، انگو پېر، گړنگار، انگازه، انگۍ، تلانگه، زونگ، گوڼار، غنگ، بوږ",گونج,,,
"پاڼ، سلېښ، بروے",گوند,,,
"لاسا، څلېښ",گوند,,,
"ملغلره، مرواريد، لؤلؤ",گوہر,,,
" گويانه، ژبغړنه، ژبغړانده",گويائی,,,
"گيدړ، سورلنډے",گيدڑ,,,
"هډوکے، زڼے، مندکه",گيری,,,
سندرک,گيزر,,,
"گيله من، ماڼيجن",گيلہ اميز,,,
"غونډوس، پنډوس، ټپکے، توپ",گيند,,,
,ل,,,
"اوټاک، ﻻپروای، بې غمی",لاابالى,,,
"بې پرواه، سرغنده، ځان هېرے",لاپرواه,,,
"ناغېړی، ورځتېری",لاپروائى,,,
"گڼ، ورغڼی",لاتعداد,,,
"کوتک، لوړ، سوټے، دبے",لاٹھی,,,
"بېساره، بې تکے",لاثانى,,,
"بې وسه، بې واکه، بېزاوه، وېزاوه، بې بسه",لاچار,,,
اړى و ناچارى,لاچارى و مجبورى,,,
بې يېبره,لاحاصل,,,
وروستاړے,لاحقه,,,
"ناگروهه، بې کېت، آړه",لادين,,,
پونگاړے,لاروا,,,
"اړين ، مهم ، اهم ",لازم,,,
"تړلے او پېيلے، نوک وورۍ",لازم و ملزوم,,,
"مړڅلے، درنگه، مړے، سخړه، مړزگه",لاش,,,
"نا پوهه ، نه پوهېدونکے",لاشعور,,,
"لادوا ، نه رغېدونکے",لاعلاج,,,
"ناخبر، نا پوه، لباړ",لاعلم,,,
"ناپوهی، بې خبری",لاعلمی,,,
"ناغوښن، ډنگر، خوار، ترنځ، ټپ",لاغر,,,
هوس,لالچ,,,
"تپند، ارواوږے",لالچى,,,
"گل مخے ،گل لالے",لاله رخ,,,
گل وزمه,لاله فام,,,
"ناپاے، ناپايه، بې بريده، لاپاے، نابريدے",لامتناعى,,,
خامخا,لامحاله,,,
"ناپايه، ناپای، نابريدے",لامحدود,,,
"بې گروهه، بې کېت، لادينه، آړه",لامذهب,,,
لامهال,لامکان,,,
"اغر، لټنگ",لانچنگ پيڈ,,,
"ميرات ، بې اولاده ",لاوارث,,,
"بتېل، بې مالکه، بې خاونده مال",لاوارث مال,,,
"جگ غږے، لوړ غږے، غږتاندے",لاوڈ سپيکر,,,
"تل ترتله، دايمی",لايزال,,,
"غوټن، پېچلے",لاينحل,,,
"ننښتے، نه بيلونکے",لاينفک,,,
کتابچی,لائبريرين,,,
تگلاره,لائحه عمل,,,
اجازت نامه,لائسنس,,,
"وړ، جوگه",لائق,,,
"کرښه، ليکه",لائن,,,
"نچوړ، پايڅوړ",لب لباب,,,
"اﻻشه، جامه، برغښے، کرغښے، کنجلے، کالے، زړوکی، نوری",لباس,,,
"پرجغ، سرترسره، ترغاړۍ غاړۍ، انجاغړۍ، برجاو، سرمورے، بارجاو",لبالب,,,
روڼ اندے,لبرل,,,
روڼ اندی,لبرل ازم,,,
"لېو، تپل، اخيړ",لپائی,,,
"وښنتوب ، لچک",لچک,,,
"ټاند، غويژه، خمن، وښيزه ، ربړی",لچکدار,,,
"گونجۍ، تراغ، تراغه ، کلوښته",لچها,,,
"پرتيت، پاسنه، درناوے، مخورے، پار،  روے",لحاظ,,,
"کنځړ، تلتک، بړستن",لحاف,,,
"گور، سېوده، ډوغل، ډوره، ډورۍ",لحد,,,
"درنگ، رپ، شېبه، ﻻرغه",لحظ,,,
"برخه، ټوټه",لخت,,,
"خوږمنے، د زړه ټوټه ",لخت جگر,,,
"خوند، مزه",لذت,,,
"لړزان، ړچ، رپ رپے، لړڅے، گگړوڅه",لرزش,,,
"رپاند، رپا، ببېژنه ، رېږده، کپڼۍ",لرزه,,,
"اخ وډب، جنگ جگړه",لڑائی جھگڑا,,,
"خوندور، مزېدار",لزيذ,,,
"ژبرغاونه، د ژبې جوړښت",لسانى ساخت,,,
